Key,Key Description,columnType,Source,Parent
 electrically responsive cell,,,,ManifestColumn
 emsn_222,,,,ManifestColumn
 emsn_223,,,,ManifestColumn
 emsn_224,,,,ManifestColumn
 emsn_225,,,,ManifestColumn
 emsn_226,,,,ManifestColumn
 emsn_227,,,,ManifestColumn
 emsn_228,,,,ManifestColumn
 emsn_229,,,,ManifestColumn
 emsn_230,,,,ManifestColumn
 emsn_231,,,,ManifestColumn
 emsn_232,,,,ManifestColumn
 emsn_233,,,,ManifestColumn
 emsn_234,,,,ManifestColumn
 emsn_426,,,,ManifestColumn
 endo-epithelial cell,,,,ManifestColumn
 endocardial cell,,,,ManifestColumn
 endocervical epithelial cell,,,,ManifestColumn
 endocrine cell,,,,ManifestColumn
 endocrine-paracrine cell of prostate gland,,,,ManifestColumn
 endometrial epithelial cell,,,,ManifestColumn
 endometrial microvascular endothelial cell,,,,ManifestColumn
 endothelial cell,,,,ManifestColumn
 endothelial cell of arteriole,,,,ManifestColumn
 endothelial cell of artery,,,,ManifestColumn
 endothelial cell of bladder,,,,ManifestColumn
 endothelial cell of hepatic sinusoid,,,,ManifestColumn
 endothelial cell of high endothelial venule,,,,ManifestColumn
 endothelial cell of lymphatic vessel,,,,ManifestColumn
 endothelial cell of respiratory system lymphatic vessel,,,,ManifestColumn
 endothelial cell of sinusoid,,,,ManifestColumn
 endothelial cell of ureter,,,,ManifestColumn
 endothelial cell of vascular tree,,,,ManifestColumn
 endothelial cell of venule,,,,ManifestColumn
 enterocyte,,,,ManifestColumn
 enterocyte of epithelium of large intestine,,,,ManifestColumn
 enteroendocrine cell,,,,ManifestColumn
 eomes low liver nk cell,,,,ManifestColumn
 eosinophil,,,,ManifestColumn
 epen_65,,,,ManifestColumn
 epen_66,,,,ManifestColumn
 epen_67,,,,ManifestColumn
 epen_68,,,,ManifestColumn
 epen_69,,,,ManifestColumn
 epen_70,,,,ManifestColumn
 epen_71,,,,ManifestColumn
 epen_72,,,,ManifestColumn
 epen_73,,,,ManifestColumn
 epen_74,,,,ManifestColumn
 ependymal cell,,,,ManifestColumn
 epicardial adipocyte,,,,ManifestColumn
 epidermal Langerhans cell,,,,ManifestColumn
 epithelial cell,,,,ManifestColumn
 epithelial cell of amnion,,,,ManifestColumn
 epithelial cell of distal tubule,,,,ManifestColumn
 epithelial cell of early distal convoluted tubule,,,,ManifestColumn
 epithelial cell of exocrine pancreas,,,,ManifestColumn
 epithelial cell of large intestine,,,,ManifestColumn
 epithelial cell of late distal convoluted tubule,,,,ManifestColumn
 epithelial cell of pancreas,,,,ManifestColumn
 epithelial cell of prostate,,,,ManifestColumn
 epithelial cell of proximal tubule,,,,ManifestColumn
 epithelial cell of proximal tubule segment 1,,,,ManifestColumn
 epithelial cell of proximal tubule segment 2,,,,ManifestColumn
 epithelial cell of proximal tubule segment 3,,,,ManifestColumn
 epithelial cell of thymus,,,,ManifestColumn
 epithelial cell of tracheobronchial tree,,,,ManifestColumn
 epithelial fate stem cell,,,,ManifestColumn
 epithelial stem cells,,,,ManifestColumn
 erythrocyte,,,,ManifestColumn
 erythroid lineage cell,,,,ManifestColumn
 extracellular matrix secreting cell,,,,ManifestColumn
 extratelencephalic-projecting glutamatergic cortical neuron,,,,ManifestColumn
 extravillous trophoblast,,,,ManifestColumn
 eye photoreceptor cell,,,,ManifestColumn
 fat cell,,,,ManifestColumn
 fbl_24,,,,ManifestColumn
 fbl_25,,,,ManifestColumn
 fbl_26,,,,ManifestColumn
 fbl_27,,,,ManifestColumn
 fbl_28,,,,ManifestColumn
 fbl_29,,,,ManifestColumn
 fbl_30,,,,ManifestColumn
 fbl_31,,,,ManifestColumn
 fibroblast,,,,ManifestColumn
 fibroblast of pulmonary artery,,,,ManifestColumn
 fibroblast-mesenchymal cell,,,,ManifestColumn
 fibrocyte of adventitia of ureter,,,,ManifestColumn
 flat epithelial cells,,,,ManifestColumn
 flat midget bipolar cell,,,,ManifestColumn
 flattened cuboidal ovarian surface epithelial cell,,,,ManifestColumn
 follicular dendritic cell,,,,ManifestColumn
 gamma-delta T cell,,,,ManifestColumn
 gamma-delta intraepithelial T cell,,,,ManifestColumn
 ganglion,,,,ManifestColumn
 gastrin secreting cell,,,,ManifestColumn
 germinal center B cell,,,,ManifestColumn
 glandular epithelial cell,,,,ManifestColumn
 glial cell,,,,ManifestColumn
 glomerular capillary endothelial cell,,,,ManifestColumn
 glomerular mesangial cell,,,,ManifestColumn
 glutamatergic neuron,,,,ManifestColumn
 glutamic acid decarboxylase 65 cell,,,,ManifestColumn
 glycinergic amacrine cell,,,,ManifestColumn
 goblet cell,,,,ManifestColumn
 goblet cell of epithelium of lobar bronchus,,,,ManifestColumn
 granulocyte,,,,ManifestColumn
 granulocyte monocyte progenitor cell,,,,ManifestColumn
 granulocytopoietic cell,,,,ManifestColumn
 group 1 innate lymphoid cell,,,,ManifestColumn
 group 2 innate lymphoid cell,,,,ManifestColumn
 group 3 innate lymphoid cell,,,,ManifestColumn
 hematopoietic cell,,,,ManifestColumn
 hematopoietic lineage restricted progenitor cell,,,,ManifestColumn
 hematopoietic multipotent progenitor cell,,,,ManifestColumn
 hematopoietic oligopotent progenitor cell,,,,ManifestColumn
 hematopoietic precursor cell,,,,ManifestColumn
 hematopoietic stem cell,,,,ManifestColumn
 hepatic oval stem cell,,,,ManifestColumn
 hepatic pit cell,,,,ManifestColumn
 hepatic progenitor cell,,,,ManifestColumn
 hepatic stellate cell,,,,ManifestColumn
 hepatocyte,,,,ManifestColumn
 hillock cell of prostatic urethra,,,,ManifestColumn
 hilus cell of ovary,,,,ManifestColumn
 hippocampal CA1-3 neuron,,,,ManifestColumn
 hippocampal CA4 neuron,,,,ManifestColumn
 hippocampal astrocyte,,,,ManifestColumn
 human,,,,ManifestColumn
 hypertrophic chondrocyte,,,,ManifestColumn
 ileal goblet cell,,,,ManifestColumn
 immature B cell,,,,ManifestColumn
 immature NK T cell,,,,ManifestColumn
 immature NK T cell stage IV,,,,ManifestColumn
 immature alpha-beta T cell,,,,ManifestColumn
 immature conventional dendritic cell,,,,ManifestColumn
 immature eosinophil,,,,ManifestColumn
 immature natural killer cell,,,,ManifestColumn
 immature neutrophil,,,,ManifestColumn
 immune cell,,,,ManifestColumn
 innate lymphoid cell,,,,ManifestColumn
 intercalary cell,,,,ManifestColumn
 interdigitating dendritic cells,,,,ManifestColumn
 intermediate cell of bladder urothelium,,,,ManifestColumn
 intermediate cell of ureter urothelium,,,,ManifestColumn
 interneuron,,,,ManifestColumn
 interstitial cell of Cajal,,,,ManifestColumn
 interstitial fibroblast,,,,ManifestColumn
 interstitial macrophage,,,,ManifestColumn
 intestinal crypt stem cell of large intestine,,,,ManifestColumn
 intestinal epithelial cell,,,,ManifestColumn
 intestinal tuft cell,,,,ManifestColumn
 intratelencephalic-projecting glutamatergic cortical neuron,,,,ManifestColumn
 invaginating midget bipolar cell,,,,ManifestColumn
 iris pigment epithelial cell,,,,ManifestColumn
 jejunal goblet cell,,,,ManifestColumn
 keratin accumulating cell,,,,ManifestColumn
 keratinocyte,,,,ManifestColumn
 keratinocyte (onychocyte),,,,ManifestColumn
 keratinocyte stem cell,,,,ManifestColumn
 keratocyte,,,,ManifestColumn
 kidney afferent arteriole endothelial cell,,,,ManifestColumn
 kidney arterial blood vessel cell,,,,ManifestColumn
 kidney blood vessel cell,,,,ManifestColumn
 kidney capillary endothelial cell,,,,ManifestColumn
 kidney cell,,,,ManifestColumn
 kidney collecting duct alpha-intercalated cell,,,,ManifestColumn
 kidney collecting duct epithelial cell,,,,ManifestColumn
 kidney collecting duct intercalated cell,,,,ManifestColumn
 kidney collecting duct principal cell,,,,ManifestColumn
 kidney connecting tubule alpha-intercalated cell,,,,ManifestColumn
 kidney connecting tubule beta-intercalated cell,,,,ManifestColumn
 kidney connecting tubule epithelial cell,,,,ManifestColumn
 kidney connecting tubule intercalated cell,,,,ManifestColumn
 kidney connecting tubule principal cell,,,,ManifestColumn
 kidney corpuscule cell,,,,ManifestColumn
 kidney cortex collecting duct epithelial cell,,,,ManifestColumn
 kidney cortex collecting duct intercalated cell,,,,ManifestColumn
 kidney cortex collecting duct principal cell,,,,ManifestColumn
 kidney cortex tubule cell,,,,ManifestColumn
 kidney cortical cell,,,,ManifestColumn
 kidney distal convoluted tubule epithelial cell,,,,ManifestColumn
 kidney efferent arteriole endothelial cell,,,,ManifestColumn
 kidney epithelial cell,,,,ManifestColumn
 kidney granular cell,,,,ManifestColumn
 kidney inner medulla collecting duct principal cell,,,,ManifestColumn
 kidney interstitial alternatively activated macrophage,,,,ManifestColumn
 kidney interstitial cell,,,,ManifestColumn
 kidney interstitial fibroblast,,,,ManifestColumn
 kidney interstitial myofibroblast,,,,ManifestColumn
 kidney loop of Henle ascending limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle cortical thick ascending limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle epithelial cell,,,,ManifestColumn
 kidney loop of Henle long descending thin limb inner medulla epithelial cell,,,,ManifestColumn
 kidney loop of Henle long descending thin limb outer medulla epithelial cell,,,,ManifestColumn
 kidney loop of Henle medullary thick ascending limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle short descending thin limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle thick ascending limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle thin ascending limb epithelial cell,,,,ManifestColumn
 kidney loop of Henle thin descending limb epithelial cell,,,,ManifestColumn
 kidney medulla cell,,,,ManifestColumn
 kidney outer medulla cell,,,,ManifestColumn
 kidney outer medulla collecting duct epithelial cell,,,,ManifestColumn
 kidney outer medulla collecting duct intercalated cell,,,,ManifestColumn
 kidney outer medulla collecting duct principal cell,,,,ManifestColumn
 l5et_113,,,,ManifestColumn
 l5et_114,,,,ManifestColumn
 l5et_115,,,,ManifestColumn
 l5et_117,,,,ManifestColumn
 l5et_118,,,,ManifestColumn
 langerhans cell,,,,ManifestColumn
 large intestine crypt goblet cell,,,,ManifestColumn
 lens epithelial cell,,,,ManifestColumn
 lens fiber cell,,,,ManifestColumn
 leukocyte,,,,ManifestColumn
 limbal stem cells,,,,ManifestColumn
 lining cell,,,,ManifestColumn
 lipofibroblast cell of bladder,,,,ManifestColumn
 lipofibroblast cell of ureter,,,,ManifestColumn
 llc_264,,,,ManifestColumn
 llc_265,,,,ManifestColumn
 llc_266,,,,ManifestColumn
 llc_267,,,,ManifestColumn
 llc_268,,,,ManifestColumn
 llc_269,,,,ManifestColumn
 llc_270,,,,ManifestColumn
 llc_271,,,,ManifestColumn
 llc_272,,,,ManifestColumn
 llc_273,,,,ManifestColumn
 llc_274,,,,ManifestColumn
 llc_275,,,,ManifestColumn
 low columnar epithelial cell,,,,ManifestColumn
 lower rhombic lip neuron,,,,ManifestColumn
 lrl_315,,,,ManifestColumn
 lrl_316,,,,ManifestColumn
 lrl_317,,,,ManifestColumn
 lrl_318,,,,ManifestColumn
 lrl_319,,,,ManifestColumn
 lrl_320,,,,ManifestColumn
 lrl_321,,,,ManifestColumn
 lrl_322,,,,ManifestColumn
 luminal cell of prostate epithelium,,,,ManifestColumn
 luminal epithelial cell,,,,ManifestColumn
 lung ciliated cell,,,,ManifestColumn
 lung megakaryocyte,,,,ManifestColumn
 lung neuroendocrine cell,,,,ManifestColumn
 lung parenchyma resident eosinophil,,,,ManifestColumn
 lung perichondrial fibroblast,,,,ManifestColumn
 lung pericyte,,,,ManifestColumn
 lung resident memory CD4-positive,,,,ManifestColumn
 lung resident memory CD8-positive,,,,ManifestColumn
 luteal cell,,,,ManifestColumn
 lymph node fibroblastic reticular cell,,,,ManifestColumn
 lymph node macrophage,,,,ManifestColumn
 lymph node marginal reticular cell,,,,ManifestColumn
 lymph node subcapsular sinus macrophage,,,,ManifestColumn
 lymph node tingible body macrophage,,,,ManifestColumn
 lymphatic,,,,ManifestColumn
 lymphatic endothelial cell of medulla ceiling,,,,ManifestColumn
 lymphatic endothelial cell of subcapsular sinus ceiling,,,,ManifestColumn
 lymphatic endothelial cell of subcapsular sinus floor,,,,ManifestColumn
 lymphatic endothelial cell of trabecula,,,,ManifestColumn
 lymphatic vessel smooth muscle cell,,,,ManifestColumn
 lymphatics,,,,ManifestColumn
 lympho-myeloid progenitor cell (lmpp),,,,ManifestColumn
 lymphocyte,,,,ManifestColumn
 lymphocyte of B lineage,,,,ManifestColumn
 lymphocyte of large intestine lamina propria,,,,ManifestColumn
 m1-like macrophage,,,,ManifestColumn
 m2-like macrophage,,,,ManifestColumn
 macroglial cell,,,,ManifestColumn
 macrophage,,,,ManifestColumn
 macula densa epithelial cell,,,,ManifestColumn
 mammillary body neuron,,,,ManifestColumn
 mantle zone b cell,,,,ManifestColumn
 marginal zone B cell of spleen,,,,ManifestColumn
 marrow adipocytes,,,,ManifestColumn
 mast cell,,,,ManifestColumn
 mature B cell,,,,ManifestColumn
 mature CD4 single-positive thymocyte,,,,ManifestColumn
 mature CD8 single-positive thymocyte,,,,ManifestColumn
 mature NK T cell,,,,ManifestColumn
 mature T cell,,,,ManifestColumn
 mature alpha-beta T cell,,,,ManifestColumn
 mature cd8 t cell,,,,ManifestColumn
 mature conventional dendritic cell,,,,ManifestColumn
 mature eosinophil,,,,ManifestColumn
 mature natural killer cell,,,,ManifestColumn
 mature neutrophil,,,,ManifestColumn
 medial ganglionic eminence derived interneuron,,,,ManifestColumn
 medium field retinal amacrine cell,,,,ManifestColumn
 medium spiny neuron,,,,ManifestColumn
 medullary reticular cell,,,,ManifestColumn
 medullary thymic epithelial cell,,,,ManifestColumn
 medullary thymic epithelial cell type 1,,,,ManifestColumn
 medullary thymic epithelial cell type 2,,,,ManifestColumn
 medullary thymic epithelial cell type 3,,,,ManifestColumn
 medullary thymic epithelial cell type 4,,,,ManifestColumn
 megakaryocyte,,,,ManifestColumn
 megakaryocyte progenitor cell,,,,ManifestColumn
 megakaryocyte-erythroid progenitor cell,,,,ManifestColumn
 melanocyte,,,,ManifestColumn
 melanocyte of skin,,,,ManifestColumn
 memory B cell,,,,ManifestColumn
 mesenchymal stem cell of Wharton's jelly,,,,ManifestColumn
 meso-epithelial cell,,,,ManifestColumn
 mesothelial cell,,,,ManifestColumn
 mesothelial cell of visceral peritoneum,,,,ManifestColumn
 mesothelial cell of visceral pleura,,,,ManifestColumn
 mge_236,,,,ManifestColumn
 mge_239,,,,ManifestColumn
 mge_240,,,,ManifestColumn
 mge_241,,,,ManifestColumn
 mge_242,,,,ManifestColumn
 mge_243,,,,ManifestColumn
 mge_244,,,,ManifestColumn
 mge_245,,,,ManifestColumn
 mge_246,,,,ManifestColumn
 mge_247,,,,ManifestColumn
 mge_248,,,,ManifestColumn
 mge_249,,,,ManifestColumn
 mge_250,,,,ManifestColumn
 mge_251,,,,ManifestColumn
 mge_252,,,,ManifestColumn
 mge_253,,,,ManifestColumn
 mge_254,,,,ManifestColumn
 mge_255,,,,ManifestColumn
 mge_256,,,,ManifestColumn
 mge_257,,,,ManifestColumn
 mge_258,,,,ManifestColumn
 mge_259,,,,ManifestColumn
 mge_260,,,,ManifestColumn
 mge_261,,,,ManifestColumn
 mge_262,,,,ManifestColumn
 mge_263,,,,ManifestColumn
 mgl_10,,,,ManifestColumn
 mgl_11,,,,ManifestColumn
 mgl_12,,,,ManifestColumn
 mgl_4,,,,ManifestColumn
 mgl_5,,,,ManifestColumn
 mgl_6,,,,ManifestColumn
 mgl_7,,,,ManifestColumn
 mgl_8,,,,ManifestColumn
 mgl_9,,,,ManifestColumn
 microglial cell,,,,ManifestColumn
 microvascular endothelial cell,,,,ManifestColumn
 midbrain-derived inhibitory neuron,,,,ManifestColumn
 midget ganglion cell of retina,,,,ManifestColumn
 midi_433,,,,ManifestColumn
 midi_434,,,,ManifestColumn
 midi_435,,,,ManifestColumn
 midi_436,,,,ManifestColumn
 midi_437,,,,ManifestColumn
 midi_438,,,,ManifestColumn
 midi_439,,,,ManifestColumn
 midi_440,,,,ManifestColumn
 midi_441,,,,ManifestColumn
 midi_442,,,,ManifestColumn
 midi_443,,,,ManifestColumn
 midi_444,,,,ManifestColumn
 midzonal region hepatocyte,,,,ManifestColumn
 migratory dendritic cell,,,,ManifestColumn
 misc_116,,,,ManifestColumn
 misc_132,,,,ManifestColumn
 misc_164,,,,ManifestColumn
 misc_165,,,,ManifestColumn
 misc_166,,,,ManifestColumn
 misc_167,,,,ManifestColumn
 misc_168,,,,ManifestColumn
 misc_170,,,,ManifestColumn
 misc_176,,,,ManifestColumn
 misc_177,,,,ManifestColumn
 misc_178,,,,ManifestColumn
 misc_314,,,,ManifestColumn
 misc_401,,,,ManifestColumn
 misc_404,,,,ManifestColumn
 mmb_323,,,,ManifestColumn
 mmb_324,,,,ManifestColumn
 mmb_325,,,,ManifestColumn
 mmb_326,,,,ManifestColumn
 mmb_327,,,,ManifestColumn
 mmb_328,,,,ManifestColumn
 mmb_329,,,,ManifestColumn
 mmb_330,,,,ManifestColumn
 mmb_331,,,,ManifestColumn
 mmb_332,,,,ManifestColumn
 mmb_333,,,,ManifestColumn
 mono_3,,,,ManifestColumn
 monocyte,,,,ManifestColumn
 monocyte derived cell,,,,ManifestColumn
 monocyte-derived dendritic cell,,,,ManifestColumn
 monocytoid B cell,,,,ManifestColumn
 mononuclear cytotrophoblast cell,,,,ManifestColumn
 mononuclear osteoclast,,,,ManifestColumn
 motor neuron,,,,ManifestColumn
 msn_206,,,,ManifestColumn
 msn_207,,,,ManifestColumn
 msn_208,,,,ManifestColumn
 msn_209,,,,ManifestColumn
 msn_210,,,,ManifestColumn
 msn_211,,,,ManifestColumn
 msn_212,,,,ManifestColumn
 msn_213,,,,ManifestColumn
 msn_214,,,,ManifestColumn
 msn_215,,,,ManifestColumn
 msn_216,,,,ManifestColumn
 msn_217,,,,ManifestColumn
 msn_218,,,,ManifestColumn
 msn_219,,,,ManifestColumn
 msn_220,,,,ManifestColumn
 msn_221,,,,ManifestColumn
 msn_427,,,,ManifestColumn
 msn_430,,,,ManifestColumn
 mucosal invariant T cell,,,,ManifestColumn
 mucosal type mast cell,,,,ManifestColumn
 mucus secreting cell of bronchus submucosal gland,,,,ManifestColumn
 mucus secreting cell of trachea gland,,,,ManifestColumn
 multinuclear osteoclast,,,,ManifestColumn
 mural cell,,,,ManifestColumn
 muscle,,,,ManifestColumn
 muscle cell,,,,ManifestColumn
 myelocyte,,,,ManifestColumn
 myeloid cell,,,,ManifestColumn
 myeloid dendritic cell,,,,ManifestColumn
 myeloid leukocyte,,,,ManifestColumn
 myeloid lineage restricted progenitor cell,,,,ManifestColumn
 myeloid progenitor (mop),,,,ManifestColumn
 myo-medullary thymic epithelial cell,,,,ManifestColumn
 myoepithelial cell of bronchus submucosal gland,,,,ManifestColumn
 myoepithelial cell of sweat gland,,,,ManifestColumn
 myoepithelial cell of trachea gland,,,,ManifestColumn
 myofibroblast cell,,,,ManifestColumn
 myofibroblast cell of bladder,,,,ManifestColumn
 myofibroblast cell of ureter,,,,ManifestColumn
 naive B cell,,,,ManifestColumn
 naive regulatory T cell,,,,ManifestColumn
 naive thymus-derived CD4-positive,,,,ManifestColumn
 naive thymus-derived CD8-positive,,,,ManifestColumn
 native cell,,,,ManifestColumn
 natural killer cell,,,,ManifestColumn
 near-projecting glutamatergic cortical neuron,,,,ManifestColumn
 nephron tubule epithelial cell,,,,ManifestColumn
 nerve,,,,ManifestColumn
 nerves,,,,ManifestColumn
 neural cell,,,,ManifestColumn
 neurecto-epithelial cell,,,,ManifestColumn
 neuro-medullary thymic epithelial cell,,,,ManifestColumn
 neuroendocrine cell,,,,ManifestColumn
 neuroendocrine cell of epithelium of lobar bronchus,,,,ManifestColumn
 neuron,,,,ManifestColumn
 neuron associated cell,,,,ManifestColumn
 neuron associated cell (sensu Vertebrata),,,,ManifestColumn
 neuron of the forebrain,,,,ManifestColumn
 neutrophil,,,,ManifestColumn
 nkcell_2,,,,ManifestColumn
 non-classical monocyte,,,,ManifestColumn
 non-pigmented ciliary epithelial cell,,,,ManifestColumn
 non-terminally differentiated cell,,,,ManifestColumn
 nonmucinous cuboidal epithelial cell,,,,ManifestColumn
 oligo_40,,,,ManifestColumn
 oligo_44,,,,ManifestColumn
 oligo_45,,,,ManifestColumn
 oligo_46,,,,ManifestColumn
 oligo_47,,,,ManifestColumn
 oligo_48,,,,ManifestColumn
 oligo_49,,,,ManifestColumn
 oligo_50,,,,ManifestColumn
 oligodendrocyte,,,,ManifestColumn
 oligodendrocyte precursor cell,,,,ManifestColumn
 opc_32,,,,ManifestColumn
 opc_33,,,,ManifestColumn
 opc_34,,,,ManifestColumn
 opc_35,,,,ManifestColumn
 opc_36,,,,ManifestColumn
 osteoblast,,,,ManifestColumn
 osteoclast,,,,ManifestColumn
 osteocyte,,,,ManifestColumn
 pancreas exocrine glandular cell,,,,ManifestColumn
 pancreatic A cell,,,,ManifestColumn
 pancreatic D cell,,,,ManifestColumn
 pancreatic PP cell,,,,ManifestColumn
 pancreatic acinar cell,,,,ManifestColumn
 pancreatic centro-acinar cell,,,,ManifestColumn
 pancreatic ductal cell,,,,ManifestColumn
 pancreatic endocrine cell,,,,ManifestColumn
 pancreatic epsilon cell,,,,ManifestColumn
 pancreatic goblet cell,,,,ManifestColumn
 pancreatic stellate cell,,,,ManifestColumn
 paneth cell of colon,,,,ManifestColumn
 paneth cell of epithelium proper of small intestine,,,,ManifestColumn
 papillary tips cell,,,,ManifestColumn
 parasol ganglion cell of retina,,,,ManifestColumn
 parietal epithelial cell,,,,ManifestColumn
 peptide hormone secreting cell,,,,ManifestColumn
 per_21,,,,ManifestColumn
 per_22,,,,ManifestColumn
 per_23,,,,ManifestColumn
 perichondrial fibroblast,,,,ManifestColumn
 pericryptal fibroblastic sheath,,,,ManifestColumn
 pericyte,,,,ManifestColumn
 pericyte cell of bladder,,,,ManifestColumn
 pericyte cell of ureter,,,,ManifestColumn
 periepithelial fibroblast,,,,ManifestColumn
 perineural cell,,,,ManifestColumn
 perineurial cell,,,,ManifestColumn
 perineurial cells,,,,ManifestColumn
 periportal region hepatocyte,,,,ManifestColumn
 peritubular capillary endothelial cell,,,,ManifestColumn
 perivascular cells,,,,ManifestColumn
 perivascular support cell,,,,ManifestColumn
 photoreceptor cell,,,,ManifestColumn
 pi16+ fibroblast cell of bladder,,,,ManifestColumn
 pi16+ fibroblast cell of ureter,,,,ManifestColumn
 pigment cell,,,,ManifestColumn
 pigmented ciliary epithelial cell,,,,ManifestColumn
 placental stromal cell (psc),,,,ManifestColumn
 placental villus capillary endothelial cell,,,,ManifestColumn
 plasma cell,,,,ManifestColumn
 plasmablast,,,,ManifestColumn
 plasmacytoid dendritic cell,,,,ManifestColumn
 platelet,,,,ManifestColumn
 pneumocyte,,,,ManifestColumn
 podocyte,,,,ManifestColumn
 polyaxonal amacrine cell,,,,ManifestColumn
 portal fibroblast,,,,ManifestColumn
 pre-antral follicle granulosa cell,,,,ManifestColumn
 precursor B cell,,,,ManifestColumn
 prehypertrophic chondrocytes,,,,ManifestColumn
 preosteoblast,,,,ManifestColumn
 preosteoclasts,,,,ManifestColumn
 prickle cell,,,,ManifestColumn
 primary lens fiber,,,,ManifestColumn
 primary oocyte,,,,ManifestColumn
 pro-B cell,,,,ManifestColumn
 promonocyte,,,,ManifestColumn
 promyelocyte,,,,ManifestColumn
 prostate gland microvascular endothelial cell,,,,ManifestColumn
 prostate perictye,,,,ManifestColumn
 pulmonary artery endothelial cell,,,,ManifestColumn
 pulmonary capillary endothelial cell,,,,ManifestColumn
 pulmonary interstitial fibroblast,,,,ManifestColumn
 pulmonary ionocyte,,,,ManifestColumn
 quiescent stellate cell,,,,ManifestColumn
 rearranging double negative thymocyte (Homo sapiens),,,,ManifestColumn
 regulatory T cell,,,,ManifestColumn
 regulatory cd4+ t,,,,ManifestColumn
 renal alpha-intercalated cell,,,,ManifestColumn
 renal beta-intercalated cell,,,,ManifestColumn
 renal cortical epithelial cell,,,,ManifestColumn
 renal intercalated cell,,,,ManifestColumn
 renal interstitial pericyte,,,,ManifestColumn
 renal medullary fibroblast,,,,ManifestColumn
 renal principal cell,,,,ManifestColumn
 residual hypertrophic chondrocytes,,,,ManifestColumn
 respiratory basal cell,,,,ManifestColumn
 respiratory ciliated cell,,,,ManifestColumn
 respiratory epithelial cell,,,,ManifestColumn
 respiratory suprabasal cell,,,,ManifestColumn
 reticular cell,,,,ManifestColumn
 reticular cell of splenic cord,,,,ManifestColumn
 reticular cell of splenic sinusoid,,,,ManifestColumn
 retina horizontal cell,,,,ManifestColumn
 retinal bipolar neuron,,,,ManifestColumn
 retinal blood vessel endothelial cell,,,,ManifestColumn
 retinal cell,,,,ManifestColumn
 retinal cone cell,,,,ManifestColumn
 retinal ganglion cell,,,,ManifestColumn
 retinal pigment epithelial cell,,,,ManifestColumn
 retinal rod cell,,,,ManifestColumn
 rod bipolar cell,,,,ManifestColumn
 rounded chondrocytes,,,,ManifestColumn
 sebum secreting cell,,,,ManifestColumn
 secondary crest myofibroblast,,,,ManifestColumn
 secondary lens fiber,,,,ManifestColumn
 secretory cell,,,,ManifestColumn
 secretory epithelial cell,,,,ManifestColumn
 semilunar cell,,,,ManifestColumn
 semilunar type 1 cell,,,,ManifestColumn
 semilunar type 3 cell,,,,ManifestColumn
 seromucus secreting cell,,,,ManifestColumn
 serous cell of epithelium of bronchus,,,,ManifestColumn
 serous cell of epithelium of trachea,,,,ManifestColumn
 serous secreting cell of bronchus submucosal gland,,,,ManifestColumn
 simple columnar epithelial cell,,,,ManifestColumn
 sinusoidal cells,,,,ManifestColumn
 skin fibroblast,,,,ManifestColumn
 smooth muscle cell,,,,ManifestColumn
 smooth muscle cell of bladder,,,,ManifestColumn
 smooth muscle cell of large intestine,,,,ManifestColumn
 smooth muscle cell of prostate,,,,ManifestColumn
 smooth muscle cell of the coronary artery,,,,ManifestColumn
 smooth muscle cell of the pulmonary artery,,,,ManifestColumn
 somatic cell,,,,ManifestColumn
 sox9+ epithelial cell,,,,ManifestColumn
 specialized cardiac myocyte,,,,ManifestColumn
 specified double negative thymocyte (Homo sapiens),,,,ManifestColumn
 splat_235,,,,ManifestColumn
 splat_237,,,,ManifestColumn
 splat_238,,,,ManifestColumn
 splat_313,,,,ManifestColumn
 splat_334,,,,ManifestColumn
 splat_335,,,,ManifestColumn
 splat_336,,,,ManifestColumn
 splat_337,,,,ManifestColumn
 splat_338,,,,ManifestColumn
 splat_339,,,,ManifestColumn
 splat_340,,,,ManifestColumn
 splat_341,,,,ManifestColumn
 splat_342,,,,ManifestColumn
 splat_343,,,,ManifestColumn
 splat_344,,,,ManifestColumn
 splat_345,,,,ManifestColumn
 splat_346,,,,ManifestColumn
 splat_347,,,,ManifestColumn
 splat_348,,,,ManifestColumn
 splat_349,,,,ManifestColumn
 splat_350,,,,ManifestColumn
 splat_351,,,,ManifestColumn
 splat_352,,,,ManifestColumn
 splat_353,,,,ManifestColumn
 splat_354,,,,ManifestColumn
 splat_355,,,,ManifestColumn
 splat_356,,,,ManifestColumn
 splat_357,,,,ManifestColumn
 splat_358,,,,ManifestColumn
 splat_359,,,,ManifestColumn
 splat_360,,,,ManifestColumn
 splat_361,,,,ManifestColumn
 splat_362,,,,ManifestColumn
 splat_363,,,,ManifestColumn
 splat_364,,,,ManifestColumn
 splat_365,,,,ManifestColumn
 splat_366,,,,ManifestColumn
 splat_367,,,,ManifestColumn
 splat_368,,,,ManifestColumn
 splat_369,,,,ManifestColumn
 splat_370,,,,ManifestColumn
 splat_371,,,,ManifestColumn
 splat_373,,,,ManifestColumn
 splat_374,,,,ManifestColumn
 splat_375,,,,ManifestColumn
 splat_376,,,,ManifestColumn
 splat_377,,,,ManifestColumn
 splat_378,,,,ManifestColumn
 splat_379,,,,ManifestColumn
