Key,Key Description,Type,Source,Module
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Humerus,,,,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Rib,,,,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
